ID,Date,Day,"High Temp","Low Temp",Precipitation,"Brooklyn Bridge","Manhattan Bridge","Williamsburg Bridge","Queensboro Bridge",Total,ID,Date,Day,"High Temp","Low Temp",Precipitation,"Brooklyn Bridge","Manhattan Bridge","Williamsburg Bridge","Queensboro Bridge",Total
209,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,4,"2016-04-05 00:00:00","2016-04-05 00:00:00",42.1,26.1,0,1416,2617,3081,2357,9471
10,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
11,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
12,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
13,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
14,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
15,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
16,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
17,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
18,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
19,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
20,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
21,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
22,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
23,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
24,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
25,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
26,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
27,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
28,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
29,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
40,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
41,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
42,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
43,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
44,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
45,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
46,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
47,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
48,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
49,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
50,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
51,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
52,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
53,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
54,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
55,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
56,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
57,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
58,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
59,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
70,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
71,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
72,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
73,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
74,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
75,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
76,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
77,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
78,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
79,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
80,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
81,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
82,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
83,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
84,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
85,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
86,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
87,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
88,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
89,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
100,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
101,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
102,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
103,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
104,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
105,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
106,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
107,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
108,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
109,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
110,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
111,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
112,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
113,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
114,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
115,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
116,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
117,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
118,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
119,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
130,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
131,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
132,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
133,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
134,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
135,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
136,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
137,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
138,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
139,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
140,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
141,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
142,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
143,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
144,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
145,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
146,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
147,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
148,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
149,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
160,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
161,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
162,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
163,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
164,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
165,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
166,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
167,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
168,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
169,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
170,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
171,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
172,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
173,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
174,"2016-04-25 00:00:00","2016-04-25 00:00:00",66.9,54,0,3463,5978,6845,4564,20850,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
175,"2016-04-26 00:00:00","2016-04-26 00:00:00",60.1,46.9,0.24,1997,3520,4559,2929,13005,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
176,"2016-04-27 00:00:00","2016-04-27 00:00:00",62.1,46.9,0,3343,5606,6577,4388,19914,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
177,"2016-04-28 00:00:00","2016-04-28 00:00:00",57.9,48,0,2486,4152,5336,3657,15631,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
178,"2016-04-29 00:00:00","2016-04-29 00:00:00",57,46.9,0.05,2375,4178,5053,3348,14954,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
179,"2016-04-30 00:00:00","2016-04-30 00:00:00",64,48,0,3199,4952,5675,3606,17432,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
190,"2016-04-11 00:00:00","2016-04-11 00:00:00",62.1,46,0.01,2005,3791,4334,3182,13312,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
191,"2016-04-12 00:00:00","2016-04-12 00:00:00",57,45,0.2,1045,2178,2762,2082,8067,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
192,"2016-04-13 00:00:00","2016-04-13 00:00:00",57,39.9,0,2840,5395,5995,4192,18422,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
193,"2016-04-14 00:00:00","2016-04-14 00:00:00",62.1,44.6,0,2861,5309,6030,4115,18315,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
194,"2016-04-15 00:00:00","2016-04-15 00:00:00",64,44.1,0,2770,5072,5816,3912,17570,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
195,"2016-04-16 00:00:00","2016-04-16 00:00:00",66,45,0,2384,4316,5624,4051,16375,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
196,"2016-04-17 00:00:00","2016-04-17 00:00:00",73.9,46,0,3147,4969,5867,4197,18180,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
197,"2016-04-18 00:00:00","2016-04-18 00:00:00",81,52,0,3871,6823,7432,4964,23090,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
198,"2016-04-19 00:00:00","2016-04-19 00:00:00",71.1,63,0,3501,6951,7834,5032,23318,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
199,"2016-04-20 00:00:00","2016-04-20 00:00:00",68,50,0,3450,6574,7639,4928,22591,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
200,"2016-04-21 00:00:00","2016-04-21 00:00:00",71.1,50,0,3436,6452,7426,4813,22127,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
201,"2016-04-22 00:00:00","2016-04-22 00:00:00",78.1,63,T,2975,4907,6093,3862,17837,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
202,"2016-04-23 00:00:00","2016-04-23 00:00:00",70,61,0.16,2055,3276,4856,3239,13426,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
203,"2016-04-24 00:00:00","2016-04-24 00:00:00",68,48,0,2798,4650,5335,3957,16740,5,"2016-04-06 00:00:00","2016-04-06 00:00:00",45,30,0,1885,3329,3856,2849,11919
